大创,,,,,,,,,,,,
项目编号,项目名称,项目类型,所属学校,项目期限,所属一级学科,所属二级学科,项目级别,,,,
202210289146Y,镇江市中学生体力活动空间分布特征及影响因素研究,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,教育学,体育学类,省级
202210289147Y,镇江香醋中核心真菌的筛选及产业化应用,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,食品科学与工程类,省级
202210289069Z,郑和精神与海洋文化 中小学生科普教育研究,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,文学,外国语言文学类,国家级
202210289190K,政府创业扶持和人才引进政策智能解答,创业实践项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,计算机类,国家级
202210289070Z,知农—智能农业识别与监测系统,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,计算机类,国家级
202210289148Y,质心偏移式球型机器人研究,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,机械类,省级
202210289149Y,智慧煤矿综合安全管理系统,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,计算机类,省级
202210289172H,智能安全驾驶监测系统,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,计算机类,省级(校企)
202210289150Y,中国早期小说英译的序跋研究,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,哲学,哲学类,省级
202210289151Y,中犹“大屠杀”研究可视化及高频词在公共话语中的多模态呈现,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,文学,外国语言文学类,省级
202210289185T,重构新时代师生关系——咖啡时间,创业训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,材料类,省级
202210289152Y,周期性声学黑洞复合阻波结构的减振性能研究及其优化设计,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,海洋工程类,省级
202210289071Z,注意力是否影响了风险决策？来自眼动追踪和认知行为实验的证据,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,管理学,管理科学与工程类,国家级
202210289174E,筑梦,创业训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,建筑类,国家级
202210289072Z,紫外光照对Zr基金属玻璃耐点蚀性能的影响,创新训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,工学,材料类,国家级
202210289175E,紫玉金砂——互联网+时代下宜兴紫砂出口平台,创业训练项目,江苏科技大学,一年期 （2022-06 至 2023-06）,管理学,管理科学与工程类,国家级
202213991006Y,‘张家港市主题文化展馆运营状况调研及改进策略探析——基于“周八文艺”的深度合作,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,法学,马克思主义理论类,省级
202213991025Y,Fe-Cr-Ni系高强钢中逆转变奥氏体相变机理研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,材料类,省级
202213991018Y,V掺杂Ga2O3的电子结构和光学性质研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,材料类,省级
202213991007Y,拜耳法赤泥钠化碳热还原焙烧提铁研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,材料类,省级
202213991012Y,低品位软锰矿在钢厂酸性废水中的浸出行为,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,材料类,省级
202213991026Y,防风固沙一体化草方格铺设车设计,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,机械类,省级
202213991004Y,高层和超高层住宅建筑的智慧消防系统设计与实现,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,自动化类,省级
202213991001Y,高性能钙钛矿太阳能电池纳米结构的探索研究,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,材料类,省级
202213991020Y,功能型装饰装修材料3D打印关键技术与成型工艺,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,土木类,省级
202213991023Y,供应链金融赋能民营企业的动力机制研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,管理学,工商管理类,省级
202213991022Y,混合式教学中线上学习数据的挖掘与分析,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,计算机类,省级
202213991015Y,活性炭纤维基复合Bi2O3电极材料的制备及其性能研究,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,材料类,省级
202213991013Y,基于聚光光伏余热的碳捕获和预热水系统,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,能源动力类,省级
202213991014Y,基于深度学习的学生课堂行为识别研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,计算机类,省级
202213991009Y,基于树莓派与机智云的实验室安全检测与预警系统,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,电子信息类,省级
202213991028Y,基于数据挖掘的成绩预测分析,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,管理学,物流管理与工程类,省级
202213991005Y,基于疫情防控视域下在线学生科创工作管理的研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,管理学,公共管理类,省级
202213991019Y,绞纱自动打捆机结构设计,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,机械类,省级
202213991027Y,融合图像和非图像信息的空间灾害性天气深度学习模型研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,计算机类,省级
202213991008Y,沙漠卫士——智能松沙筛石布草一体化固沙车,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,机械类,省级
202213991024Y,沙洲六十年看张家港精神的培育塑造与创新发展,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,法学,马克思主义理论类,省级
202213991029Y,社会分层视角下张家港市新市民体育服务现状研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,教育学,体育学类,省级
202213991010Y,时间窗和改进算法在冷链物流路径优化中的应用研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,管理学,物流管理与工程类,省级
202213991017Y,线上线下混合式教学模式下学生自主学习平台搭建 ——基于Factory IO的小型物流分拣控制系统,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,自动化类,省级
202213991021Y,小面积草坪自动铺设装置,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,机械类,省级
202213991003Y,小型桌面级机械臂的结构设计及系统开发,创新训练项目,江苏科技大学苏州理工学院,一年半期,工学,机械类,省级
202213991011Y,新媒体时代校园短视频文化发展与舆情监管之间如何平衡共存问题研究,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,哲学,哲学类,省级
202213991030Y,预拉伸变形对TA15合金组织和性能的影响,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,材料类,省级
202213991002Y,预制装配式再生混凝土结构新型节点连接技术研究与应用,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,土木类,省级
202213991016Y,自动植树机,创新训练项目,江苏科技大学苏州理工学院,一年期 （2022-03 至 2023-03）,工学,机械类,省级
